Customer ID,avg_order_value,time_as_customer,avg_price_item,subscriber_newsletter,uses_coupons,customer_group,affiliation
966.0,960.0,2865,192.0,1,1,Medical 40,Medical - Chiropractor
967.0,90.0,672,22.5,1,1,Consumer,
972.0,40.0,987,20.0,0,1,Consumer,
978.0,155.0,303,51.666666666666664,0,1,Medical 40,Medical - Chiropractor
979.0,130.0,719,65.0,1,1,Consumer,
980.0,199.0,2814,199.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
984.0,20.0,1983,20.0,1,1,Consumer,Medical - Chiropractor/HealthSource
987.0,36.0,200,18.0,0,1,Consumer,Medical - Chiropractor/HealthSource
990.0,420.0,1436,20.0,0,1,Retail 40 - Taxable,Retailer - General/Other
991.0,140.12,1581,46.70666666666667,1,1,Medical 50,Retailer - General/Other
998.0,120.0,1425,120.0,0,1,Medical 40,Medical - Chiropractor
1000.0,194.95,2757,27.849999999999998,0,1,Medical 40,Medical - Chiropractor
1003.0,230.03,224,17.694615384615386,1,1,Medical 40,Medical - Chiropractor
1004.0,741.34,2719,17.650952380952383,0,1,Retail 50 - Nontaxable,Retailer - Specialty Run
1015.0,0.0,2102,0.0,0,0,Consumer,Retailer - Specialty Run
1019.0,180.0,568,45.0,1,1,Medical 40,Medical - Chiropractor
1022.0,499.97,541,29.41,0,1,Medical 40,Medical - Chiropractor
1025.0,80.0,207,26.666666666666668,0,0,Medical 40,Medical - Chiropractor
1028.0,100.0,1588,100.0,0,0,Consumer,
1030.0,580.0,277,20.0,0,1,Consumer,
1033.0,349.7,2855,31.79090909090909,0,1,Medical 40,Medical - Chiropractor
1035.0,120.0,393,20.0,0,1,Medical 40,Medical - Chiropractor
1036.0,960.0,1237,20.0,0,1,Retail 40 - Nontaxable,Retailer - General/Other
1041.0,199.82,2777,7.136428571428572,1,1,Medical 50,Medical - Massage Therapist
1042.0,80.0,1174,20.0,1,1,Consumer,
1044.0,44.95,1525,22.475,1,0,Consumer,
1050.0,600.0,2166,100.0,0,1,Medical 50,Medical - Physical Therapist
1051.0,300.0,2857,300.0,1,1,Medical 40,Medical - Physical Therapist
1054.0,220.0,1656,36.666666666666664,0,1,Medical 40,Medical - Chiropractor
1057.0,120.0,1529,60.0,0,1,Consumer,
1059.0,136.0,305,17.0,0,1,Consumer,
1060.0,335.0,2738,55.833333333333336,1,1,Medical 40,Medical - Chiropractor
1063.0,360.0,2256,20.0,0,1,Retail 50 - Nontaxable,Retailer - Specialty Run
1064.0,30.0,145,15.0,0,1,Consumer,Retailer - Specialty Run
1065.0,218.5,2150,24.27777777777778,0,1,Retail 50 - Taxable,Medical - Physical Therapist
1066.0,140.0,353,20.0,0,1,Medical 40,Medical - Chiropractor
1067.0,0.0,206,0.0,0,0,Friends or Sponsored Athletes,Medical - Chiropractor
1070.0,120.0,2238,20.0,0,1,Medical 40,Medical - Chiropractor
1072.0,49.93,802,5.547777777777778,0,1,Consumer,
1073.0,2414.0,2242,19.467741935483872,1,1,Consumer,Retailer - Specialty Run
1074.0,379.85,955,27.13214285714286,0,1,Medical 40,Medical - Chiropractor
1076.0,36.0,1350,18.0,0,1,Consumer,
1079.0,36.0,681,18.0,0,1,Consumer,
1080.0,20.0,460,20.0,1,0,Consumer,Consumer - General Sports
1082.0,235.0,2571,19.583333333333332,0,1,Medical 50,Medical - Chiropractor
1084.0,200.0,251,20.0,0,1,Medical 40,Medical - Chiropractor
1086.0,262.2,263,131.1,0,0,Consumer,Consumer - General Sports
1088.0,139.99,327,17.49875,0,1,Consumer,Consumer - General Sports
1091.0,39.34,61,19.67,0,0,Consumer,Consumer - General Sports
1094.0,140.02,2667,15.55777777777778,1,0,Retail 50 - Nontaxable,Retailer - Specialty Run
1095.0,240.04,1516,14.12,1,1,Retail 40 - Nontaxable,Retailer - General/Other
1098.0,218.5,2645,109.25,1,1,Medical 40,Medical - Chiropractor
1100.0,0.0,73,0.0,0,0,Consumer,
1101.0,230.0,908,115.0,1,1,Medical 40,Medical - Chiropractor
1102.0,454.48,615,32.462857142857146,1,1,Medical 40,Medical - Chiropractor
1105.0,38.0,137,19.0,0,0,Consumer,
1107.0,340.0,2321,48.57142857142857,1,1,Medical 40,Medical - Chiropractor
1109.0,240.0,1093,20.0,0,1,Medical 40,Medical - Chiropractor
1110.0,836.0,998,20.9,0,1,Medical 40,Medical - Chiropractor
1111.0,200.0,2454,100.0,1,1,Medical 40,Medical - Chiropractor
1112.0,399.99,2704,399.99,1,1,Medical 50,Medical - Chiropractor/HealthSource
1114.0,43.5,1557,21.75,0,1,Medical 40,Medical - Chiropractor
1115.0,400.0,1229,21.05263157894737,0,1,Medical 50,Medical - Chiropractor/HealthSource
1116.0,30.0,1040,30.0,1,1,Consumer,Medical - Chiropractor/HealthSource
1117.0,480.0,144,20.0,0,1,Medical 40,Medical - Chiropractor
1118.0,520.0,1653,520.0,0,1,Medical 40,Medical - Chiropractor
1119.0,800.0,604,100.0,1,1,Medical 40,Medical - Chiropractor
1121.0,262.2,1304,262.2,0,1,Medical 40,Medical - Chiropractor
1122.0,50.0,37,10.0,0,0,Medical 40,
1123.0,120.0,2800,20.0,1,1,Medical 40,Medical - Chiropractor
1124.0,280.0,1473,56.0,1,1,Medical 40,Medical - Chiropractor
1129.0,60.0,2422,10.0,1,0,Medical 40,Medical - Chiropractor
1130.0,59.95,526,59.95,1,1,Consumer,
1131.0,96.0,516,48.0,0,0,Consumer,
1134.0,63.95,260,7.99375,0,1,Retail 40 - Nontaxable,Retailer - General/Other
1135.0,43.7,110,21.85,0,1,Consumer,Retailer - General/Other
1136.0,229.95,155,22.994999999999997,0,1,Consumer,Consumer - General Sports
1140.0,80.0,2043,26.666666666666668,0,0,Consumer,Retailer - General/Other
1143.0,380.0,2862,19.0,0,1,Retail 40 - Nontaxable,Retailer - General/Other
1144.0,100.0,160,20.0,0,1,Consumer,Medical - Federal Government
1146.0,30.0,1763,15.0,0,0,Medical 40,Medical - Chiropractor
1147.0,126.73,-30,31.6825,0,1,Medical 40,Medical - Chiropractor
1148.0,284.05,2624,21.85,0,1,Retail 50 - Nontaxable,Retailer - Specialty Run
1149.0,18.0,-30,18.0,0,1,Consumer,Retailer - Specialty Run
1150.0,163.88,2254,163.88,0,1,Medical 40,Retailer - Specialty Run
1151.0,120.0,226,120.0,0,0,Medical 40,Medical - Chiropractor
1152.0,300.0,177,300.0,0,1,Medical 40,Medical - Chiropractor
1153.0,520.0,469,520.0,0,1,Medical 40,Medical - Chiropractor
1154.0,189.0,1164,18.9,0,0,Medical 40,Medical - Chiropractor
1155.0,218.5,27,109.25,0,1,Medical 40,Medical - Chiropractor
1156.0,32.78,304,16.39,0,1,Consumer,Consumer - General Sports
1157.0,54.0,57,18.0,0,0,Consumer,Consumer - General Sports
1158.0,120.0,145,20.0,0,1,Consumer,Consumer - General Sports
1159.0,60.0,145,20.0,0,1,Medical 40,Medical - Chiropractor
1160.0,100.0,175,20.0,0,0,Consumer,
1161.0,116.0,343,19.333333333333332,0,1,Medical 40,Medical - Chiropractor
1162.0,87.4,657,21.85,0,1,Consumer,
1163.0,18.0,508,18.0,0,0,Consumer,
1164.0,60.0,175,20.0,0,0,Consumer,
1165.0,30.0,342,30.0,0,0,Consumer,
1166.0,32.78,1391,32.78,0,0,Consumer,
1167.0,41.65,205,20.825,0,0,Consumer,
1168.0,100.01,205,50.005,0,1,Medical 50,Medical - Chiropractor/HealthSource
1169.0,30.0,234,30.0,0,0,Consumer,Medical - Chiropractor/HealthSource
1170.0,18.0,356,18.0,0,1,Consumer,Medical - Chiropractor/HealthSource
1171.0,100.0,264,100.0,0,1,Medical 40,Medical - Chiropractor
1172.0,549.95,1404,274.975,0,1,Retail 40 - Nontaxable,Retail Fitness - CrossFit Box
1173.0,87.4,264,29.133333333333336,0,0,Retail 40 - Taxable,Retailer - General/Other
1174.0,15.0,286,15.0,0,1,Consumer,Retailer - General/Other
1175.0,40.0,2165,20.0,0,0,Medical 40,Medical - Chiropractor
1177.0,34.95,293,17.475,0,0,Consumer,
1178.0,112.54,0,28.135,0,1,Consumer,
1180.0,15.0,0,15.0,0,0,Consumer,
1181.0,520.0,2622,520.0,0,1,Medical 40,Medical - Chiropractor
1182.0,520.0,0,520.0,0,1,Medical 50,Medical - Chiropractor
1183.0,100.0,778,25.0,1,0,Consumer,
1184.0,520.0,1750,520.0,0,1,Medical 40,Medical - Chiropractor
1185.0,109.25,0,109.25,0,1,Consumer,
1186.0,60.03,586,20.01,0,0,Consumer,
1187.0,38.24,0,19.12,0,0,Medical 40,Medical - Chiropractor
1188.0,327.75,509,327.75,0,1,Medical 40,Medical - Chiropractor
1189.0,111.2,2710,4.633333333333334,1,1,Medical 50,Medical - Chiropractor
1190.0,1394.0,0,126.72727272727273,0,0,Medical 40,Medical - Chiropractor
1191.0,520.0,2782,520.0,1,1,Medical 40,Medical - Chiropractor
1192.0,520.0,0,520.0,0,1,Medical 40,Medical - Chiropractor
1193.0,540.48,1749,31.79294117647059,1,1,Medical 50,Medical - Chiropractor
1194.0,520.0,0,520.0,0,1,Medical 40,Medical - Chiropractor
1195.0,200.0,2334,200.0,1,0,Medical 50,Medical - Chiropractor
1196.0,120.0,1973,20.0,1,1,Medical 50,Medical - Chiropractor/HealthSource
1197.0,360.0,2336,120.0,1,1,Medical 50,Medical - Chiropractor
1198.0,520.0,241,520.0,0,1,Medical 40,Medical - Chiropractor
1199.0,520.0,1695,520.0,0,1,Medical 50,Medical - Chiropractor
1200.0,30.0,0,30.0,0,1,Consumer,
1201.0,200.0,0,20.0,0,1,Consumer,
1202.0,160.0,373,32.0,1,1,Medical 40,Medical - Chiropractor
1203.0,20.0,0,20.0,0,0,Consumer,
1204.0,20.0,1668,20.0,1,0,Medical 40,Medical - Chiropractor
1206.0,665.77,2458,26.6308,1,1,Retail 40 - Taxable,Retailer - General/Other
1207.0,20.0,0,20.0,0,0,Consumer,Consumer - General Sports
1208.0,520.0,275,520.0,0,1,Medical 40,Medical - Chiropractor
1209.0,30.0,0,30.0,0,0,Medical 40,Medical - Chiropractor
1210.0,115.81,378,19.301666666666666,1,1,Medical 40,Medical - Chiropractor
1211.0,65.44,0,32.72,0,1,Consumer,
1212.0,520.0,2420,520.0,0,1,Medical 40,Medical - Chiropractor
1213.0,520.0,1091,520.0,1,1,Medical 40,Medical - Chiropractor
1214.0,100.0,166,100.0,0,1,Medical 40,Medical - Chiropractor
1215.0,40.0,436,10.0,1,0,Medical 40,Medical - Chiropractor
1216.0,520.0,0,520.0,0,1,Medical 40,Medical - Chiropractor
1217.0,100.0,2576,100.0,1,1,Medical 40,Medical - Chiropractor
1218.0,85.22,789,28.406666666666666,1,1,Medical 40,Medical - Chiropractor
1219.0,100.0,1951,100.0,0,1,Medical 40,Medical - Chiropractor
1220.0,20.0,0,20.0,0,0,Consumer,
1221.0,20.0,0,20.0,0,1,Consumer,
1222.0,69.95,2,23.316666666666666,0,0,Consumer,
1223.0,90.0,0,30.0,0,0,Consumer,
1224.0,35.0,0,17.5,0,1,Consumer,
1225.0,18.0,0,18.0,0,0,Consumer,
1226.0,398.0,2618,199.0,0,0,Medical 40,Medical - Chiropractor
1227.0,199.0,2195,199.0,0,0,Medical 40,Medical - Chiropractor
1228.0,389.5,824,17.704545454545453,0,1,Retail 40 - Nontaxable,Retailer - Specialty Run
1229.0,80.0,0,26.666666666666668,0,1,Consumer,Retailer - Specialty Run
1230.0,65.68,952,21.893333333333334,1,1,Consumer,Retailer - Specialty Run
1231.0,30.0,0,30.0,0,0,Consumer,Retailer - Specialty Run
1232.0,20.0,0,20.0,0,0,Consumer,Consumer - General Sports
1233.0,120.18,0,120.18,0,0,Consumer,Consumer - General Sports
1234.0,40.0,0,20.0,0,1,Medical 40,Medical - Chiropractor
1235.0,109.25,1,21.85,0,1,Medical 40,Medical - Chiropractor
1236.0,20.0,0,20.0,0,0,Consumer,
1237.0,39.34,0,19.67,0,0,Consumer,
1238.0,60.0,0,20.0,0,0,Consumer,
1240.0,15.0,936,15.0,0,0,Consumer,
1241.0,0.0,931,0.0,0,0,Consumer,
1242.0,36.0,2775,18.0,0,1,Retail 50 - Taxable,Retailer - General/Other
1243.0,21.85,197,21.85,0,0,Consumer,Retailer - General/Other
1244.0,60.0,0,60.0,0,0,Medical 40,Medical - Chiropractor
1245.0,89.0,1301,89.0,0,0,Medical 40,Medical - Chiropractor
1246.0,200.0,2758,100.0,0,1,Medical 40,Medical - Chiropractor
1247.0,131.1,193,21.849999999999998,0,1,Consumer,
1248.0,199.0,1376,199.0,0,0,Medical 40,Medical - Chiropractor
1249.0,360.0,1936,20.0,0,1,Medical 40,Medical - Chiropractor
1250.0,198.0,30,16.5,0,1,Medical 40,Medical - Chiropractor
1251.0,40.0,30,20.0,0,1,Medical 40,Medical - Chiropractor
1252.0,55.0,643,27.5,1,1,Medical 40,Medical - Chiropractor
1253.0,560.0,1142,186.66666666666666,0,1,Consumer,
1254.0,520.0,118,260.0,0,1,Medical 40,Medical - Chiropractor
1255.0,20.0,118,20.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
1256.0,120.0,2633,20.0,1,1,Medical 40,Medical - Chiropractor
1257.0,30.0,148,15.0,0,0,Consumer,
1258.0,20.0,148,20.0,0,0,Consumer,
1259.0,40.0,477,20.0,0,0,Consumer,
1260.0,111.01,2369,18.50166666666667,0,0,Medical 50,Medical - Chiropractor
1261.0,80.48,178,20.12,0,0,Consumer,
1262.0,520.0,178,520.0,0,1,Medical 40,Medical - Chiropractor
1264.0,580.0,937,20.0,1,1,Medical 40,Medical - Chiropractor
1265.0,389.9,207,22.935294117647057,0,1,Retail 40 - Nontaxable,Retailer - Bike Shop
1266.0,54.0,207,18.0,0,1,Consumer,Retailer - Bike Shop
1267.0,54.0,207,18.0,0,0,Consumer,Retailer - Bike Shop
1269.0,100.0,237,100.0,0,1,Consumer,
1270.0,220.36,573,20.032727272727275,0,1,Medical 40,Medical - Chiropractor
1271.0,32.72,2753,32.72,1,0,Consumer,
1272.0,100.0,266,100.0,0,0,Consumer,
1273.0,67.99,0,16.9975,0,0,Consumer,
1274.0,40.0,0,20.0,0,1,Consumer,
1275.0,99.0,730,99.0,0,0,Consumer,
1276.0,520.0,0,520.0,1,1,Medical 40,Medical - Chiropractor
1277.0,720.0,2579,120.0,1,1,Medical 40,Medical - Chiropractor
1278.0,400.0,0,100.0,0,1,Retail 40 - Nontaxable,Retailer - Specialty Run
1279.0,131.1,2306,131.1,1,1,Consumer,Retailer - Specialty Run
1280.0,480.0,0,120.0,0,1,Consumer,Retailer - Specialty Run
1281.0,120.0,2672,120.0,0,1,Medical 40,Medical - Massage Therapist
1282.0,84.95,0,28.316666666666666,0,0,Consumer,Retailer - Specialty Run
1283.0,99.0,329,99.0,0,0,Medical 40,Medical - Chiropractor
1284.0,520.0,0,520.0,0,1,Medical 40,Medical - Chiropractor
1285.0,115.0,870,19.166666666666668,0,1,Medical 40,Medical - Chiropractor
1286.0,520.0,0,520.0,0,1,Medical 40,Medical - Chiropractor
1287.0,485.0,1373,53.888888888888886,0,0,Medical 40,Medical - Chiropractor
1288.0,100.0,2050,20.0,1,1,Medical 50,Medical - Chiropractor/HealthSource
1289.0,99.0,0,99.0,0,0,Consumer,Consumer - General Sports
1291.0,196.62,1662,39.324,0,1,Consumer,Medical - Chiropractor/HealthSource
1292.0,43.7,2606,21.85,1,0,Medical 40,Medical - Chiropractor
1293.0,120.0,253,120.0,0,1,Consumer,
1294.0,152.95,1907,50.98333333333333,1,1,Medical 40,Medical - Chiropractor
1295.0,99.0,50,99.0,0,0,Consumer,
1297.0,99.0,0,99.0,0,0,Consumer,
1298.0,74.95,33,18.7375,0,0,Consumer,
1299.0,0.0,1834,0.0,0,0,Medical 40,Medical - Chiropractor
1300.0,120.0,919,120.0,0,1,Consumer,
1301.0,15.0,374,15.0,0,0,Consumer,
1302.0,30.0,1279,30.0,0,0,Consumer,
1303.0,120.0,2505,120.0,1,1,Consumer,
1304.0,99.0,0,99.0,0,0,Consumer,
1305.0,200.0,1789,20.0,0,0,Medical 40,Medical - Chiropractor
1306.0,200.0,2386,100.0,0,1,Retail 50 - Nontaxable,Retailer - Specialty Run
1307.0,160.0,417,20.0,0,1,Retail 40 - Nontaxable,Retailer - Specialty Run
1308.0,120.0,961,120.0,1,1,Consumer,Retailer - Specialty Run
1309.0,100.0,2736,100.0,0,1,Medical 40,Medical - Chiropractor
1310.0,34.95,32,17.475,0,1,Consumer,
1311.0,109.25,2790,109.25,1,1,Medical 40,Medical - Chiropractor
1312.0,40.0,1030,20.0,0,0,Consumer,
1313.0,38.0,0,19.0,0,1,Consumer,
1315.0,169.95,410,56.65,0,0,Medical 40,Medical - Chiropractor
1316.0,124.95,1327,62.475,1,1,Consumer,Retailer - General/Other
1317.0,120.0,429,60.0,1,0,Consumer,Retailer - General/Other
1318.0,21.99,0,10.995,0,0,Consumer,Retailer - General/Other
1319.0,99.0,2314,99.0,1,0,Medical 50,Retailer - General/Other
1320.0,109.25,1994,109.25,0,1,Medical 50,Medical - Athletic Trainer (Certified)
1321.0,34.95,0,17.475,0,0,Consumer,Medical - Athletic Trainer (Certified)
1322.0,20.0,614,20.0,1,0,Consumer,Medical - Athletic Trainer (Certified)
1323.0,527.95,672,263.975,1,0,Consumer,Consumer - General Sports
1324.0,100.65,879,20.130000000000003,1,1,Medical 50,Consumer - General Sports
1325.0,20.0,0,20.0,0,0,Consumer,Consumer - General Sports
1326.0,20.0,0,20.0,0,0,Consumer,Consumer - General Sports
1327.0,38.0,0,19.0,0,1,Consumer,Consumer - General Sports
1328.0,99.0,0,99.0,0,0,Consumer,Consumer - General Sports
1329.0,40.0,609,20.0,0,1,Consumer,Consumer - General Sports
1330.0,100.0,1375,20.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
1331.0,110.0,1362,110.0,1,1,Medical 40,Medical - Chiropractor
1332.0,21.85,982,21.85,1,0,Consumer,
1333.0,21.85,18,21.85,0,0,Consumer,
1334.0,30.0,726,30.0,0,1,Consumer,
1335.0,265.02,2299,33.1275,0,1,Medical 40,Medical - Chiropractor
1336.0,38.0,0,19.0,0,0,Consumer,
1338.0,120.0,0,20.0,0,0,Consumer,
1339.0,99.0,2017,99.0,0,0,Consumer,Consumer - General Sports
1340.0,364.95,0,60.824999999999996,0,0,Consumer,
1341.0,110.0,2647,110.0,0,1,Medical 50,Medical - Chiropractor
1342.0,99.0,0,99.0,0,0,Consumer,
1344.0,40.0,906,20.0,0,0,Consumer,
1345.0,99.0,0,99.0,0,0,Consumer,Consumer - General Sports
1346.0,99.0,0,99.0,0,0,Consumer,Consumer - General Sports
1347.0,251.29,1774,83.76333333333334,0,1,Medical 40,Medical - Chiropractor
1348.0,140.0,630,70.0,0,1,Medical 40,Medical - Chiropractor
1349.0,152.95,106,76.475,0,1,Consumer,
1350.0,910.02,2158,50.556666666666665,1,1,Medical 40,Medical - Chiropractor
1352.0,229.95,0,114.975,0,0,Medical 40,Medical - Chiropractor
1353.0,99.0,0,99.0,0,0,Consumer,
1354.0,284.05,212,21.85,0,1,Medical 40,Medical - Chiropractor
1355.0,283.5,784,5.67,0,1,Medical 40,Medical - Chiropractor
1356.0,99.0,0,99.0,0,0,Medical 40,Medical - Chiropractor
1357.0,110.0,0,110.0,0,1,Consumer,
1358.0,40.0,0,20.0,0,1,Consumer,
1359.0,520.0,-26,520.0,0,1,Consumer,
1360.0,20.0,0,20.0,0,0,Consumer,
1361.0,96.0,238,9.6,0,0,Medical 40,Medical - Chiropractor
1362.0,140.02,0,35.005,0,1,Medical 40,Medical - Chiropractor
1363.0,110.0,0,110.0,0,1,Consumer,
1364.0,99.0,0,99.0,0,0,Consumer,Consumer - General Sports
1366.0,64.88,0,9.268571428571429,0,0,Medical 40,Medical - Chiropractor
1367.0,217.41,0,217.41,0,0,Medical 40,Medical - Chiropractor
1368.0,369.27,1433,21.72176470588235,0,1,Consumer,
1369.0,34.95,0,17.475,0,0,Consumer,
1370.0,240.0,0,120.0,0,0,Medical 40,Medical - Chiropractor
1371.0,155.52,2780,15.552000000000001,1,0,Medical 40,Medical - Chiropractor
1372.0,89.9,354,29.96666666666667,0,0,Consumer,
1373.0,199.0,1949,199.0,0,0,Medical 50,Medical - Chiropractor
1374.0,325.0,2602,108.33333333333333,1,1,Medical 40,Medical - Chiropractor
1375.0,103.92,604,20.784,0,0,Consumer,
1376.0,240.36,957,120.18,0,1,Medical 40,Medical - Chiropractor
1377.0,20.0,197,20.0,0,0,Consumer,
1378.0,100.0,560,20.0,1,1,Medical 40,Medical - Chiropractor
1379.0,131.1,0,21.849999999999998,0,1,Consumer,
1380.0,498.0,2806,498.0,1,1,Medical 50,Medical - Chiropractor
1381.0,568.1,1863,568.1,0,1,Medical 50,Medical - Chiropractor
1382.0,520.0,1133,520.0,1,1,Medical 40,Medical - Chiropractor
1383.0,199.0,1143,199.0,1,0,Medical 50,Medical - Chiropractor/HealthSource
1384.0,233.8,2451,116.9,1,0,Medical 50,Medical - Chiropractor/HealthSource
1385.0,19.67,29,19.67,0,0,Consumer,Medical - Chiropractor/HealthSource
1386.0,200.0,59,100.0,0,1,Medical 40,Medical - Chiropractor
1387.0,520.0,59,520.0,0,1,Medical 40,Medical - Chiropractor
1388.0,120.0,174,120.0,0,1,Consumer,Consumer - General Sports
1389.0,98.34,88,16.39,0,0,Consumer,Consumer - General Sports
1390.0,40.0,88,20.0,0,1,Consumer,Consumer - General Sports
1391.0,74.95,2802,18.7375,0,1,Consumer,Consumer - General Sports
1392.0,54.95,556,18.316666666666666,0,1,Consumer,Consumer - General Sports
1393.0,98.34,148,16.39,0,1,Consumer,Consumer - General Sports
1394.0,169.28,1073,21.16,0,1,Consumer,Consumer - General Sports
1395.0,49.95,177,24.975,0,0,Consumer,Consumer - General Sports
1397.0,20.0,207,20.0,0,0,Consumer,Consumer - General Sports
1398.0,520.0,236,520.0,0,1,Medical 40,Medical - Chiropractor
1399.0,88.0,951,29.333333333333332,1,0,Consumer,
1400.0,300.0,465,20.0,1,1,Medical 40,Medical - Chiropractor
1401.0,120.0,236,20.0,0,1,Medical 40,Medical - Chiropractor
1402.0,520.0,1693,520.0,1,1,Medical 40,Medical - Chiropractor
1403.0,134.9,0,44.96666666666667,0,0,Consumer,
1404.0,30.0,888,30.0,1,1,Consumer,Medical - Federal Government
1405.0,120.03,0,30.0075,0,0,Medical 40,Medical - Chiropractor
1406.0,30.0,385,30.0,1,0,Consumer,
1407.0,120.0,0,120.0,0,1,Medical 40,Medical - Chiropractor
1408.0,174.8,0,87.4,0,1,Consumer,
1409.0,40.0,62,20.0,0,0,Consumer,
1410.0,300.0,2451,300.0,1,1,Medical 50,Medical - Chiropractor
1411.0,54.95,0,18.316666666666666,0,0,Consumer,
1412.0,54.95,293,18.316666666666666,1,1,Consumer,
1413.0,340.0,1121,20.0,0,0,Medical 40,Medical - Chiropractor
1414.0,520.0,2515,520.0,0,1,Consumer,Medical - Chiropractor
1415.0,100.0,0,100.0,0,1,Medical 40,Medical - Chiropractor
1416.0,74.75,94,14.95,0,0,Consumer,
1417.0,40.0,0,20.0,0,0,Consumer,
1418.0,405.77,0,16.907083333333333,0,1,Consumer,
1419.0,912.18,2565,76.015,1,1,Medical 50,Medical - Chiropractor
1420.0,38.0,330,19.0,0,1,Medical 40,Medical - Chiropractor
1421.0,82.9,0,20.725,0,1,Consumer,
1422.0,10.0,0,10.0,0,0,Consumer,
1423.0,10.93,0,10.93,0,0,Medical 50,Medical - Chiropractor/HealthSource
1424.0,199.0,234,199.0,0,0,Medical 40,Medical - Chiropractor
1426.0,24.75,2249,0.99,1,0,Medical 50,Medical - Chiropractor/HealthSource
1428.0,199.0,539,199.0,0,0,Medical 40,Medical - Chiropractor
1429.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1430.0,199.0,1287,199.0,1,0,Medical 50,Medical - Chiropractor/HealthSource
1431.0,199.0,0,199.0,0,0,Consumer,Medical - Chiropractor/HealthSource
1432.0,398.0,2681,199.0,1,0,Medical 50,Medical - Chiropractor/HealthSource
1433.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1434.0,199.0,0,199.0,1,0,Medical 40,Medical - Chiropractor
1435.0,217.41,2057,217.41,0,0,Medical 50,Medical - Chiropractor/HealthSource
1436.0,199.0,975,199.0,0,0,Medical 40,Medical - Chiropractor
1437.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1438.0,398.0,1083,199.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
1439.0,199.0,933,199.0,0,0,Medical 40,Medical - Chiropractor
1440.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1441.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1442.0,213.95,0,106.975,0,0,Medical 40,Medical - Chiropractor
1443.0,199.0,1361,199.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
1444.0,199.0,230,199.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
1445.0,199.0,1996,199.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
1446.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1447.0,199.0,1999,199.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
1448.0,199.0,1225,199.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
1451.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1452.0,199.0,0,199.0,0,0,Medical 40,Medical - Chiropractor
1453.0,118.02,2534,19.669999999999998,1,0,Medical 40,Medical - Chiropractor
